time,adj1,avg accum vol,
10:31:25,1.154172899,7563184.804,
10:31:30,1.146755047,7571370.504,
10:31:35,1.146096282,7580441.746,
10:31:40,1.11916936,7588389.032,
10:31:45,1.050645693,7595031.546,
10:31:50,0.959290266,7602045.421,
10:31:55,0.972859503,7610298.293,
10:32:00,1.048925195,7618653.843,
10:32:05,1.103690115,7626901.05,
10:32:10,1.169321811,7636631.979,
10:32:15,1.27196506,7647299.104,
10:32:20,1.31213485,7656450.954,
10:32:25,1.287496797,7665627.021,
10:32:30,1.186735327,7674024.95,
10:32:35,1.140260482,7682130.164,
10:32:40,1.087224465,7690111.836,
10:32:45,1.131087561,7699497.582,
10:32:50,1.174933846,7708590.236,
10:32:55,1.233705753,7717895.479,
10:33:00,1.163339319,7725696.539,
10:33:05,1.140373395,7734271.989,
10:33:10,1.046784445,7741469.564,
10:33:15,1.056986906,7749500.389,
10:33:20,0.994769563,7756674.675,
10:33:25,1.021239916,7764468.375,
10:33:30,0.993510074,7771874.711,
10:33:35,0.99686353,7779124.518,
10:33:40,0.980374727,7786546.882,
10:33:45,0.99406005,7794261.418,
10:33:50,1.017199783,7802032.343,
10:33:55,1.011090899,7809317.132,
10:34:00,1.011159884,7817033.221,
10:34:05,1.042985046,7825520.864,
10:34:10,1.088057041,7833820.696,
10:34:15,1.072751447,7841192.096,
10:34:20,1.049715746,7849160.964,
10:34:25,0.990422249,7856125.479,
10:34:30,0.935375364,7862257.196,
10:34:35,0.919959553,7869878.893,
10:34:40,0.943849398,7877381.418,
10:34:45,0.984588828,7884430.607,
10:34:50,0.98041136,7891958.225,
10:34:55,0.959917473,7898999.218,
10:35:00,1.000557311,7906963.636,
10:35:05,1.072184661,7916104.336,
10:35:10,1.116916331,7924152.707,
10:35:15,1.1139817,7932051.036,
10:35:20,1.070166815,7940205.004,
10:35:25,1.041196674,7947600.954,
10:35:30,1.01497974,7954908.864,
10:35:35,0.991790686,7962540.604,
10:35:40,0.98912137,7969876.439,
10:35:45,1.018958659,7977856.3,
10:35:50,0.97906354,7984589.582,
10:35:55,0.958494799,7991462.2,
10:36:00,0.912771492,7998412.35,
10:36:05,0.995174908,8007001.396,
10:36:10,1.047130797,8015044.086,
10:36:15,1.092348532,8023012.561,
10:36:20,1.062971776,8030940.029,
10:36:25,1.035106819,8038355.186,
10:36:30,1.05072784,8046675.454,
10:36:35,1.10100716,8055735.236,
10:36:40,1.100311444,8063134.725,
10:36:45,1.041323701,8070126.561,
10:36:50,0.948078882,8077086.425,
10:36:55,0.923961942,8083942.789,
10:37:00,0.901172366,8090421.393,
10:37:05,0.956939707,8098637.164,
10:37:10,1.01313618,8106759.1,
10:37:15,1.04106251,8113866.618,
10:37:20,0.988007146,8120887.557,
10:37:25,0.909566314,8127242.968,
10:37:30,0.887151476,8133845.693,
10:37:35,0.884995502,8140818.079,
10:37:40,0.881777795,8147101.025,
10:37:45,0.882670158,8153723.846,
10:37:50,0.863335532,8160260.807,
10:37:55,0.885426697,8167041.257,
10:38:00,0.921115644,8174467.811,
10:38:05,1.018543957,8183198.904,
10:38:10,1.09502895,8191701.832,
10:38:15,1.090929823,8199036.071,
10:38:20,1.016869608,8206099.293,
10:38:25,0.966361132,8213464.746,
10:38:30,0.996203654,8221471.054,
10:38:35,1.007880646,8228797.246,
10:38:40,0.966466909,8235230.043,
10:38:45,0.928490678,8242381.107,
10:38:50,0.901299235,8249094.936,
10:38:55,0.908568968,8255691.45,
10:39:00,0.893918968,8262512.589,
10:39:05,0.965785148,8270844.879,
10:39:10,0.981135622,8277787.093,
10:39:15,0.996481338,8284953.825,
10:39:20,0.947751085,8292188.686,
10:39:25,0.943568225,8299036.7,
10:39:30,0.90299531,8305289.711,
10:39:35,0.875858897,8311913.446,
10:39:40,0.874190098,8318723.879,
10:39:45,0.897880917,8325510.418,
10:39:50,0.881495195,8331765.139,
10:39:55,0.867339666,8338256.782,
10:40:00,0.87337465,8345179.232,
10:40:05,1.030526385,8354973.086,
10:40:10,1.097141313,8362964.929,
10:40:15,1.140846139,8370871.632,
10:40:20,1.078834641,8379268.957,
10:40:25,1.077131905,8387222.454,
10:40:30,1.046301551,8394434.843,
10:40:35,0.991531716,8401598.725,
10:40:40,0.939672723,8408384.332,
10:40:45,0.967590489,8416225.443,
10:40:50,0.980265303,8423674.768,
10:40:55,0.98654324,8430601.757,
10:41:00,0.949807785,8437615.568,
10:41:05,0.94891003,8445044.675,
10:41:10,0.973381092,8452522.764,
10:41:15,0.957229284,8459172.829,
10:41:20,0.956030058,8466574.929,
10:41:25,0.963314857,8474217.075,
10:41:30,0.958258665,8480753.271,
10:41:35,0.917202539,8487230.768,
10:41:40,0.882114473,8494082.714,
10:41:45,0.873845491,8500432.689,
10:41:50,0.899347043,8507484.493,
10:41:55,0.892677875,8514186.246,
10:42:00,0.905727586,8520830.107,
10:42:05,0.929619333,8528419.964,
10:42:10,0.981003996,8536278.925,
10:42:15,1.019373044,8543786.875,
10:42:20,1.015540658,8551290.425,
10:42:25,0.982209248,8558398.746,
10:42:30,0.938875988,8564930.811,
10:42:35,0.931052156,8572258.164,
10:42:40,0.895565564,8578567.311,
10:42:45,0.91109302,8585449.061,
10:42:50,0.889866941,8592298.393,
10:42:55,0.951311654,8599991.304,
10:43:00,0.956889118,8606998.661,
10:43:05,1.032487933,8615550.514,
10:43:10,1.04643968,8623557.625,
10:43:15,1.095887533,8631678.571,
10:43:20,1.019237611,8638504.232,
10:43:25,0.969181264,8645384.05,
10:43:30,0.935421989,8652744.721,
10:43:35,0.946124946,8659811.418,
10:43:40,0.940464384,8666563.757,
10:43:45,0.915854401,8673370.2,
10:43:50,0.862048608,8679225.164,
10:43:55,0.854403661,8685805.336,
10:44:00,0.864078348,8692829.657,
10:44:05,0.92957826,8700159.711,
10:44:10,0.948787919,8707172.493,
10:44:15,0.942576112,8714056.921,
10:44:20,0.891991991,8720247.796,
10:44:25,0.921488955,8727924.864,
10:44:30,0.884979167,8733987.075,
10:44:35,0.889116196,8740271.118,
10:44:40,0.834477352,8746717.693,
10:44:45,0.809811071,8752224.407,
10:44:50,0.789189046,8758044.032,
10:44:55,0.758237533,8763793.564,
10:45:00,0.810255112,8770471.739,
10:45:05,0.936279621,8779129.496,
10:45:10,0.97996288,8785862.796,
10:45:15,0.981183832,8792568.468,
10:45:20,0.886339517,8799090.286,
10:45:25,0.886731224,8805832.407,
10:45:30,0.915473953,8813185.379,
10:45:35,0.951061406,8820508.643,
10:45:40,0.924838288,8826660.207,
10:45:45,1.005786361,8835836.168,
10:45:50,0.988304653,8842765.736,
10:45:55,1.030229036,8849861.457,
10:46:00,0.923306824,8856629.479,
10:46:05,1.03549805,8866085.646,
10:46:10,1.077126354,8874118.857,
10:46:15,1.097958347,8881356.025,
10:46:20,0.979892785,8888153.3,
10:46:25,0.927250537,8895000.982,
10:46:30,0.904684567,8901729.954,
10:46:35,0.882539959,8908028.521,
10:46:40,0.881216243,8914846.393,
10:46:45,0.8875749,8921718.564,
10:46:50,0.890106247,8928074.139,
10:46:55,0.862032115,8934259.768,
10:47:00,0.842121189,8940683.536,
10:47:05,0.911545465,8948602.579,
10:47:10,0.947902535,8955606.986,
10:47:15,0.998090191,8963161.004,
10:47:20,0.970450109,8970457.579,
10:47:25,0.953977799,8977091.021,
10:47:30,0.909618965,8983646.057,
10:47:35,0.871355852,8990080.929,
10:47:40,0.867257994,8996622.086,
10:47:45,0.834317022,9002435.275,
10:47:50,0.788791947,9007844.9,
10:47:55,0.786334501,9014330.714,
10:48:00,0.798118221,9020409.279,
10:48:05,0.893274951,9027961.879,
10:48:10,0.918505797,9035015.904,
10:48:15,0.945621753,9041705.132,
10:48:20,0.906012247,9048365.707,
10:48:25,0.884356401,9054932.032,
10:48:30,0.857532718,9061017.179,
10:48:35,0.840916888,9067303.557,
10:48:40,0.816146892,9073312.05,
10:48:45,0.818936734,9079460.025,
10:48:50,0.848244505,9086406.429,
10:48:55,0.851566561,9092489.736,
10:49:00,0.853539527,9098682.143,
10:49:05,0.869240317,9105982.136,
10:49:10,0.886266091,9112448.871,
10:49:15,0.891063947,9118749.329,
10:49:20,0.863804788,9125435.432,
10:49:25,0.849788972,9131586.525,
10:49:30,0.846967572,9137823.443,
10:49:35,0.836670119,9144277.643,
10:49:40,0.830271815,9150284.643,
10:49:45,0.828886726,9156490.368,
10:49:50,0.81868157,9162714.743,
10:49:55,0.822883935,9168816.382,
10:50:00,0.816030332,9174867.761,
10:50:05,0.923608455,9183514.846,
10:50:10,0.982468853,9190942.05,
10:50:15,1.042463933,9198344.546,
10:50:20,0.971379898,9205390.786,
10:50:25,0.975965883,9212921.268,
10:50:30,0.984248027,9220510.282,
10:50:35,1.00048452,9227922.175,
10:50:40,0.930992211,9233887.657,
10:50:45,0.913330983,9241078.932,
10:50:50,0.860252148,9247295.464,
10:50:55,0.872349234,9253533.379,
10:51:00,0.866511689,9260593.189,
10:51:05,0.9294257,9268226.575,
10:51:10,0.961958631,9275197.146,
10:51:15,0.934454932,9281637.561,
10:51:20,0.860989414,9287616.468,
10:51:25,0.829907226,9293887.054,
10:51:30,0.836628252,9300478.829,
10:51:35,0.825072896,9306197.504,
10:51:40,0.815687628,9312256.729,
10:51:45,0.799121435,9318475.425,
10:51:50,0.831141817,9324915.214,
10:51:55,0.859144268,9331605.068,
10:52:00,0.846645008,9337542.275,
10:52:05,0.87830762,9344695.121,
10:52:10,0.882125257,9351470.95,
10:52:15,0.917148302,9358196.893,
10:52:20,0.914085059,9365280.754,
10:52:25,0.92767412,9372362.614,
10:52:30,0.893863938,9378327.136,
10:52:35,0.840281594,9384204.296,
10:52:40,0.786638828,9390078.096,
10:52:45,0.829461917,9397007.014,
10:52:50,0.822069914,9402717.704,
10:52:55,0.818824455,9408518.414,
10:53:00,0.767133405,9414283.225,
10:53:05,0.811198697,9420986.286,
10:53:10,0.815028228,9426873.239,
10:53:15,0.839907014,9433198.332,
10:53:20,0.81642188,9439372.496,
10:53:25,0.795766552,9444794.282,
10:53:30,0.780479671,9450775.107,
10:53:35,0.795841722,9457295.232,
10:53:40,0.828047649,9463442.311,
10:53:45,0.830943584,9469488.354,
10:53:50,0.779942858,9474859.918,
10:53:55,0.756681648,9480483.143,
10:54:00,0.755329386,9486498.732,
10:54:05,0.811740427,9493140.7,
10:54:10,0.833001077,9499242.725,
10:54:15,0.835629478,9505317.507,
10:54:20,0.798735279,9511128.6,
10:54:25,0.805002273,9517371.761,
10:54:30,0.772966826,9522725.089,
10:54:35,0.760433788,9528253.932,
10:54:40,0.71649362,9533507.539,
10:54:45,0.687108142,9538199.093,
10:54:50,0.666261401,9543258.457,
10:54:55,0.652205781,9548195.525,
10:55:00,0.671453818,9553320.554,
10:55:05,0.78720593,9560986.711,
10:55:10,0.862777469,9567625.686,
10:55:15,0.919744194,9574033.632,
10:55:20,0.864936615,9580465.496,
10:55:25,0.861997385,9587038.279,
10:55:30,0.861376839,9593432.25,
10:55:35,0.872308001,9600110.289,
10:55:40,0.865713527,9606534.561,
10:55:45,0.911612706,9613962.204,
10:55:50,0.93490706,9621164.843,
10:55:55,0.939282285,9627687.646,
10:56:00,0.876726361,9633706.5,
10:56:05,0.879871277,9640979.964,
10:56:10,0.879368877,9647491.454,
10:56:15,0.890412476,9653759.014,
10:56:20,0.876692582,9660723.5,
10:56:25,0.895068715,9667648.829,
10:56:30,0.894117359,9673894.964,
10:56:35,0.87714249,9680477.168,
10:56:40,0.876345596,9687384.55,
10:56:45,0.857803107,9693213.1,
10:56:50,0.811126065,9698744.114,
10:56:55,0.730956806,9703846.046,
10:57:00,0.703324495,9709052.304,
10:57:05,0.766446253,9716004.85,
10:57:10,0.843258884,9722836.639,
10:57:15,0.882426411,9728924.968,
10:57:20,0.827852747,9734648.489,
10:57:25,0.763533031,9740031.768,
10:57:30,0.770148439,9746269.079,
10:57:35,0.799871863,9752661.986,
10:57:40,0.821835366,9758539.893,
10:57:45,0.814698845,9764616.486,
10:57:50,0.808678927,9770873.821,
10:57:55,0.7988742,9776530.921,
10:58:00,0.766166666,9781870.925,
10:58:05,0.806921955,9789046.089,
10:58:10,0.856089587,9795810.468,
10:58:15,0.908947512,9802340.857,
10:58:20,0.891442333,9809121.796,
10:58:25,0.859415132,9815164.907,
10:58:30,0.81733137,9820747.55,
10:58:35,0.751306064,9826041.568,
10:58:40,0.728851262,9831578.986,
10:58:45,0.735806202,9837318.257,
10:58:50,0.753688975,9843015.004,
10:58:55,0.766502551,9848840.989,
10:59:00,0.767283745,9854597.854,
10:59:05,0.826036622,9861617.743,
10:59:10,0.864510653,9868310.182,
10:59:15,0.878233878,9874376.1,
10:59:20,0.80946361,9879847.25,
10:59:25,0.747108138,9885135.414,
10:59:30,0.713830489,9890451.904,
10:59:35,0.705330605,9895731.632,
10:59:40,0.719486769,9901338.6,
10:59:45,0.724745158,9906773.511,
10:59:50,0.710278166,9911727.436,
10:59:55,0.693613809,9916959.114,
11:00:00,0.742511687,9923495.229,
11:00:05,1.074729805,9935930.864,
11:00:10,1.221143694,9944459.854,
11:00:15,1.291665701,9952584.157,
11:00:20,1.103600038,9960784.464,
11:00:25,1.052685265,9968166.829,
11:00:30,1.019416179,9975541.896,
11:00:35,0.995367907,9983200.625,
11:00:40,0.994721353,9990568.429,
11:00:45,1.033685097,9998820.979,
11:00:50,1.084452544,10007623.01,
11:00:55,1.08459765,10014994.09,
11:01:00,1.029451331,10022004.71,
11:01:05,1.027081742,10030753.39,
11:01:10,1.058503621,10038832.09,
11:01:15,1.094049841,10046643.24,
11:01:20,1.006400564,10053418.01,
11:01:25,0.955490074,10060350.19,
11:01:30,0.916671593,10067287.12,
11:01:35,0.90297961,10073753.54,
11:01:40,0.900459047,10080628.95,
11:01:45,0.885781136,10087235.34,
11:01:50,0.92607716,10094609.24,
11:01:55,0.935874434,10101705.29,
11:02:00,0.902669258,10107563.88,
11:02:05,0.944872594,10115888.22,
11:02:10,0.978155636,10123733.83,
11:02:15,1.033025063,10130828.1,
11:02:20,0.9824097,10138012.56,
11:02:25,0.924308294,10144549.69,
11:02:30,0.898768998,10151068.8,
11:02:35,0.900444616,10158291,
11:02:40,0.901815749,10164859.01,
11:02:45,0.877168657,10170823.06,
11:02:50,0.794928267,10176193.16,
11:02:55,0.805248081,10182993.58,
11:03:00,0.837128432,10189675.59,
11:03:05,0.943752819,10197446.93,
11:03:10,0.978502463,10205029.93,
11:03:15,0.961827322,10211336.4,
11:03:20,0.879369828,10217250.76,
11:03:25,0.79677944,10222973.78,
11:03:30,0.817962383,10229757.31,
11:03:35,0.81567954,10235620.25,
11:03:40,0.81827892,10241401.81,
11:03:45,0.783794591,10247408.74,
11:03:50,0.762277031,10252787.09,
11:03:55,0.785015384,10259080.73,
11:04:00,0.768555603,10264716.98,
11:04:05,0.814789398,10271136.54,
11:04:10,0.844410534,10278097.26,
11:04:15,0.892515007,10284816.84,
11:04:20,0.88840589,10291143.86,
11:04:25,0.899341176,10298350.85,
11:04:30,0.86663269,10304333.82,
11:04:35,0.885966999,10311096.26,
11:04:40,0.826416435,10316962.15,
11:04:45,0.819278011,10322784.35,
11:04:50,0.786143881,10328800.6,
11:04:55,0.806947328,10335134.99,
11:05:00,0.786475643,10340496.16,
11:05:05,0.844794946,10347825.79,
11:05:10,0.862667727,10354562.68,
11:05:15,0.902056799,10360810.91,
11:05:20,0.842751409,10366804.95,
11:05:25,0.80796767,10372758.49,
11:05:30,0.803974479,10378916.8,
11:05:35,0.817757331,10385221.24,
11:05:40,0.82347102,10391303.45,
11:05:45,0.827076469,10397542.96,
11:05:50,0.813837724,10403549.25,
11:05:55,0.83611824,10410133.24,
11:06:00,0.831372242,10416265.86,
11:06:05,0.882761979,10423429.47,
11:06:10,0.879171754,10429932.6,
11:06:15,0.918828361,10436958.31,
11:06:20,0.889589416,10443463.45,
11:06:25,0.846586332,10448998.13,
11:06:30,0.793013661,10454817.36,
11:06:35,0.756226506,10460494.03,
11:06:40,0.782154496,10466612.63,
11:06:45,0.768845181,10472132.12,
11:06:50,0.779838667,10478056.37,
11:06:55,0.762714728,10483789.33,
11:07:00,0.768954763,10489449.35,
11:07:05,0.833288117,10496822.42,
11:07:10,0.843801723,10502792.14,
11:07:15,0.860923601,10508837.76,
11:07:20,0.802374982,10514892.29,
11:07:25,0.969524285,10524626.29,
11:07:30,0.939067084,10529986,
11:07:35,0.900682495,10535176.09,
11:07:40,0.703072185,10540459.81,
11:07:45,0.727493609,10546369.5,
11:07:50,0.740723473,10551857.53,
11:07:55,0.791117767,10558276.16,
11:08:00,0.763439941,10563562.53,
11:08:05,0.84105803,10570798.56,
11:08:10,0.863603542,10577724.93,
11:08:15,0.932834344,10584570.41,
11:08:20,0.942687123,10592028.33,
11:08:25,0.906115169,10598131.08,
11:08:30,0.88316558,10604459.72,
11:08:35,0.815395195,10610391.41,
11:08:40,0.80260509,10616206.13,
11:08:45,0.758321901,10621537.49,
11:08:50,0.734914791,10626942.05,
11:08:55,0.737217299,10632808.61,
11:09:00,0.72930117,10637961.7,
11:09:05,0.789385534,10644719.39,
11:09:10,0.80539509,10650946.49,
11:09:15,0.892950643,10658071.38,
11:09:20,0.852555502,10663919.34,
11:09:25,0.818569767,10669381.08,
11:09:30,0.751134157,10674987.28,
11:09:35,0.735899609,10680492.15,
11:09:40,0.755025377,10686384.61,
11:09:45,0.77154003,10692362.73,
11:09:50,0.748731899,10697353.95,
11:09:55,0.704526575,10702250.88,
11:10:00,0.664750395,10707333.22,
11:10:05,0.799568964,10715360.63,
11:10:10,0.879696198,10722062.06,
11:10:15,0.937259523,10728440.75,
11:10:20,0.845438805,10734400.31,
11:10:25,0.810182955,10740307.77,
11:10:30,0.800464023,10746467.59,
11:10:35,0.817600807,10752813.08,
11:10:40,0.811506671,10758583.29,
11:10:45,0.851567354,10765645.29,
11:10:50,0.822325713,10771332.24,
11:10:55,0.830833367,10777294.05,
11:11:00,0.745700689,10782438.83,
11:11:05,0.774213787,10788767.91,
11:11:10,0.783378937,10794936.12,
11:11:15,0.820282652,10800911.98,
11:11:20,0.781503977,10806367.75,
11:11:25,0.753799509,10811912.04,
11:11:30,0.724423863,10817226.35,
11:11:35,0.741967737,10823077.22,
11:11:40,0.736533794,10828499.14,
11:11:45,0.766263879,10834482.98,
11:11:50,0.732557572,10839574.76,
11:11:55,0.756753963,10845541.6,
11:12:00,0.744457852,10851248.53,
11:12:05,0.813568604,10857896.72,
11:12:10,0.78273048,10863169.06,
11:12:15,0.780431778,10868824.23,
11:12:20,0.73249604,10874392.88,
11:12:25,0.769752926,10880504.26,
11:12:30,0.773090365,10886234.59,
11:12:35,0.769293978,10891717.75,
11:12:40,0.757092385,10897554.35,
11:12:45,0.767037936,10903508.65,
11:12:50,0.764762388,10908940.56,
11:12:55,0.752422667,10914499.26,
11:13:00,0.715901461,10919631.09,
11:13:05,0.755728388,10925959.93,
11:13:10,0.779518165,10932054.39,
11:13:15,0.834317974,10938420.33,
11:13:20,0.83080165,10944669.98,
11:13:25,0.789972777,10949844.95,
11:13:30,0.747175062,10955247.07,
11:13:35,0.701231638,10960462.05,
11:13:40,0.701916728,10965652.45,
11:13:45,0.693396388,10970862.69,
11:13:50,0.679994934,10975775.86,
11:13:55,0.687684602,10981139.44,
11:14:00,0.685600943,10986302.75,
11:14:05,0.740269918,10992447.09,
11:14:10,0.743210892,10997876.9,
11:14:15,0.757527227,11003362.63,
11:14:20,0.703520824,11008290.71,
11:14:25,0.68155748,11013225.9,
11:14:30,0.670792198,11018469.19,
11:14:35,0.682102539,11023651.99,
11:14:40,0.690823333,11028783.57,
11:14:45,0.671602255,11033593.99,
11:14:50,0.637486954,11038008.5,
11:14:55,0.636101707,11043108.89,
11:15:00,0.6332654,11047855.43,
11:15:05,0.784406256,11055673.7,
11:15:10,0.831783296,11061841.04,
11:15:15,0.893568017,11067979.01,
11:15:20,0.812241399,11073965.77,
11:15:25,0.809772218,11080077.5,
11:15:30,0.823357948,11086521.42,
11:15:35,0.860622763,11093347.4,
11:15:40,0.873502787,11099749.2,
11:15:45,0.870687888,11106129.73,
11:15:50,0.840559436,11112277.2,
11:15:55,0.821040692,11118239.43,
11:16:00,0.799834596,11124142.39,
11:16:05,0.835919849,11131102.52,
11:16:10,0.826019336,11136841.78,
11:16:15,0.839531324,11143049.03,
11:16:20,0.852527274,11150301.84,
11:16:25,0.887041735,11156818.38,
11:16:30,0.918290913,11163729.38,
11:16:35,0.866832984,11169823.33,
11:16:40,0.835200979,11175627.51,
11:16:45,0.796084675,11181657.59,
11:16:50,0.781895843,11187432,
11:16:55,0.813890533,11193956.71,
11:17:00,0.807013142,11199831.91,
11:17:05,0.823249,11205971.96,
11:17:10,0.800158586,11211976.66,
11:17:15,0.816157359,11218212.16,
11:17:20,0.815279111,11224332.44,
11:17:25,0.779403349,11229529.2,
11:17:30,0.752641832,11235162.02,
11:17:35,0.749336745,11241207.86,
11:17:40,0.756294381,11246561.31,
11:17:45,0.755447216,11252175.05,
11:17:50,0.693432387,11256824.29,
11:17:55,0.716110636,11262688.46,
11:18:00,0.731164395,11268641.22,
11:18:05,0.811554881,11275100.89,
11:18:10,0.799790033,11280700.12,
11:18:15,0.769397059,11285968.41,
11:18:20,0.704992818,11290977.66,
11:18:25,0.679111135,11295994.03,
11:18:30,0.687849848,11301459.12,
11:18:35,0.662206044,11305890.86,
11:18:40,0.685468524,11311431.1,
11:18:45,0.695958183,11317132.43,
11:18:50,0.722787257,11322168.38,
11:18:55,0.701556738,11327230.5,
11:19:00,0.72572506,11333476.1,
11:19:05,0.75716581,11339220.11,
11:19:10,0.778769799,11344768.76,
11:19:15,0.757375619,11350532.56,
11:19:20,0.763063934,11356404.68,
11:19:25,0.738036712,11361389.7,
11:19:30,0.711250139,11366550.26,
11:19:35,0.672088162,11371540.42,
11:19:40,0.67993594,11376702.19,
11:19:45,0.666823588,11381567.44,
11:19:50,0.652944156,11386245.04,
11:19:55,0.628039362,11390845.93,
11:20:00,0.685593013,11397007.33,
11:20:05,0.773544396,11403665.63,
11:20:10,0.829830153,11409534.1,
11:20:15,0.794547503,11414900.91,
11:20:20,0.759080893,11420760.49,
11:20:25,0.72416854,11425842.73,
11:20:30,0.722511635,11431172.22,
11:20:35,0.676925981,11436005.19,
11:20:40,0.689347374,11441367.16,
11:20:45,0.700533701,11446948.58,
11:20:50,0.69008908,11451546.32,
11:20:55,0.696821841,11457059.92,
11:21:00,0.677657537,11462209.75,
11:21:05,0.758573101,11468629.75,
11:21:10,0.792212326,11474900.92,
11:21:15,0.851856456,11481393.96,
11:21:20,0.828780949,11487294.29,
11:21:25,0.805618538,11493043.83,
11:21:30,0.764341184,11498607.29,
11:21:35,0.742734817,11504021.04,
11:21:40,0.734140734,11509577.03,
11:21:45,0.720417509,11514831.44,
11:21:50,0.718730315,11520207.19,
11:21:55,0.692240138,11525166.61,
11:22:00,0.695606757,11530496.83,
11:22:05,0.70921691,11536179.09,
11:22:10,0.727416061,11541548.37,
11:22:15,0.722604567,11546770.23,
11:22:20,0.705044675,11552057.03,
11:22:25,0.68919196,11557069.3,
11:22:30,0.688193662,11562268.68,
11:22:35,0.711884482,11568089.01,
11:22:40,0.733881605,11573596.66,
11:22:45,0.756321023,11579301.39,
11:22:50,0.744859391,11584863.6,
11:22:55,0.728029946,11589992.25,
11:23:00,0.686642852,11594764.92,
11:23:05,0.709744366,11600847.38,
11:23:10,0.71233661,11606034.41,
11:23:15,0.7246194,11611083.69,
11:23:20,0.668674602,11615906.25,
11:23:25,0.644348487,11620545.44,
11:23:30,0.617180832,11624982.9,
11:23:35,0.613025725,11629711.89,
11:23:40,0.632135476,11634781.44,
11:23:45,0.642521261,11639452.79,
11:23:50,0.665912354,11644708.55,
11:23:55,0.662942517,11649711.22,
11:24:00,0.693612381,11655073.27,
11:24:05,0.742708809,11661434.71,
11:24:10,0.764665334,11666931.85,
11:24:15,0.793438829,11672941.89,
11:24:20,0.758663495,11678520.17,
11:24:25,0.755175717,11683938.76,
11:24:30,0.738433335,11689571.76,
11:24:35,0.747064686,11695344.43,
11:24:40,0.743771651,11700688.86,
11:24:45,0.74151323,11706270.99,
11:24:50,0.703002724,11711176.38,
11:24:55,0.711903829,11716721.27,
11:25:00,0.679931182,11721583.37,
11:25:05,0.743873939,11727928.78,
11:25:10,0.751732184,11733650.64,
11:25:15,0.771046669,11738947.71,
11:25:20,0.731364848,11744399.46,
11:25:25,0.691574236,11749225.22,
11:25:30,0.680830047,11754280.33,
11:25:35,0.652267629,11759088.84,
11:25:40,0.643762037,11763723.05,
11:25:45,0.651483581,11768952.05,
11:25:50,0.648241611,11773687.55,
11:25:55,0.681592052,11779072.83,
11:26:00,0.676379811,11784184.44,
11:26:05,0.711827074,11789718.24,
11:26:10,0.714339866,11795160.1,
11:26:15,0.732761672,11800686.59,
11:26:20,0.751155407,11806634.62,
11:26:25,0.744508282,11811926.79,
11:26:30,0.6993654,11816436.63,
11:26:35,0.681212873,11821975.86,
11:26:40,0.680788814,11827258.48,
11:26:45,0.730132001,11832879.55,
11:26:50,0.699336537,11837725.25,
11:26:55,0.686273664,11842713.69,
11:27:00,0.673984214,11848058,
11:27:05,0.761366749,11854871.59,
11:27:10,0.777508724,11860223.55,
11:27:15,0.796256741,11865990.08,
11:27:20,0.690542318,11870422.94,
11:27:25,0.66486426,11875196.61,
11:27:30,0.646172541,11880542.19,
11:27:35,0.670352281,11885519.59,
11:27:40,0.656021673,11889970.54,
11:27:45,0.632794241,11894793.02,
11:27:50,0.622367382,11899535.6,
11:27:55,0.6457645,11904513.46,
11:28:00,0.645373269,11909327.14,
11:28:05,0.685780938,11914979.71,
11:28:10,0.708675973,11920473.18,
11:28:15,0.751117664,11926242.66,
11:28:20,0.725825445,11931325.65,
11:28:25,0.723483449,11936766.38,
11:28:30,0.691486856,11941815.28,
11:28:35,0.664205812,11946283.88,
11:28:40,0.635415665,11951076.24,
11:28:45,0.668192659,11956863.3,
11:28:50,0.699071381,11962027.3,
11:28:55,0.734324059,11967613.57,
11:29:00,0.691111483,11972427.46,
11:29:05,0.723695003,11978325.26,
11:29:10,0.703011129,11983445.71,
11:29:15,0.748318307,11989279.94,
11:29:20,0.703372863,11994165.55,
11:29:25,0.697931625,11999163.47,
11:29:30,0.669001764,12004346.18,
11:29:35,0.703027146,12009998.06,
11:29:40,0.708621103,12015121.95,
11:29:45,0.710991485,12020358.05,
11:29:50,0.668639713,12025056.15,
11:29:55,0.666500549,12030131.86,
11:30:00,0.699930441,12036120.82,
11:30:05,1.033013169,12048320.1,
11:30:10,1.099567993,12054894.66,
11:30:15,1.120122144,12061346.5,
11:30:20,0.860635926,12067702.03,
11:30:25,0.840790495,12073829.66,
11:30:30,0.853681779,12080571.83,
11:30:35,0.857011764,12087002.34,
11:30:40,0.868723644,12093393.74,
11:30:45,0.869834538,12100160.91,
11:30:50,0.853285473,12106218.74,
11:30:55,0.79583855,12111316.4,
11:31:00,0.755679544,12117179.18,
11:31:05,0.801862591,12124277.07,
11:31:10,0.859401018,12130670.52,
11:31:15,0.914379711,12137771.45,
11:31:20,0.880916199,12144115.72,
11:31:25,0.851912437,12149856,
11:31:30,0.812318313,12156065.24,
11:31:35,0.796522848,12162053.8,
11:31:40,0.80776801,12168047.32,
11:31:45,0.796641629,12174005.99,
11:31:50,0.777770708,12179569.56,
11:31:55,0.794279175,12185934.86,
11:32:00,0.786125644,12191709.92,
11:32:05,0.812480388,12197867.01,
11:32:10,0.82333987,12204476.87,
11:32:15,0.845498909,12210750.96,
11:32:20,0.846619952,12216933.3,
11:32:25,0.814410695,12222817.79,
11:32:30,0.803994619,12228857.3,
11:32:35,0.810005815,12235175.01,
11:32:40,0.809497071,12241048.05,
